ID,PredictedProb
204377,0.833728
204378,0.598143
204379,0.570926
204381,0.924458
204383,0.938183
204389,0.833768
204391,0.855247
204392,0.427697
204393,0.491158
204396,0.982295
204398,0.174729
204400,0.875694
204403,0.429492
204404,0.719458
204406,0.838019
204407,0.930239
204409,0.910141
204410,0.805806
204414,0.568494
204416,0.668281
204417,0.832227
204418,0.502473
204419,0.87463
204421,0.733173
204422,0.85409
204426,0.962087
204427,0.9778
204428,0.858325
204429,0.756182
204430,0.67791
204434,0.756239
204438,0.0937279
204440,0.571498
204441,0.800111
204442,0.762491
204443,0.485178
204444,0.819033
204447,0.723405
204455,0.736247
204456,0.717537
204457,0.77023
204460,0.524564
204462,0.950017
204463,0.893237
204464,0.811604
204465,0.985706
204466,0.801996
204470,0.854085
204473,0.857669
204474,0.65796
204477,0.423772
204480,0.795901
204483,0.714319
204484,0.701146
204486,0.814804
204487,0.78422
204488,0.844896
204489,0.914862
204490,0.915175
204491,0.890032
204492,0.439597
204498,0.967661
204499,0.972374
204501,0.0493163
204506,0.497093
204507,0.755867
204508,0.74311
204511,0.745679
204513,0.863564
204514,0.713565
204515,0.823976
204516,0.928117
204517,0.59402
204520,0.947554
204523,0.822575
204524,0.665171
204525,0.816795
204527,0.87872
204532,0.543589
204533,0.696906
204534,0.927105
204536,0.557335
204538,0.830239
204539,0.702498
204540,0.823829
204541,0.760098
204543,0.964023
204545,0.604545
204546,0.71648
204548,0.904654
204550,0.9332
204552,0.737914
204553,0.935843
204554,0.865075
204556,0.764246
204561,0.817521
204564,0.704851
204566,0.889974
204567,0.761783
204569,0.957312
204570,0.725468
204573,0.718558
204575,0.810063
204578,0.744427
204579,0.977963
204581,0.861668
204582,0.935903
204583,0.941357
204587,0.941456
204588,0.498365
204589,0.452904
204591,0.922084
204592,0.671142
204598,0.485892
204599,0.779577
204600,0.704651
204601,0.836068
204603,0.980038
204604,0.566754
204607,0.700657
204608,0.684218
204609,0.851914
204610,0.828847
204613,0.979617
204615,0.913297
204616,0.818544
204618,0.986118
204622,0.97165
204627,0.656615
204628,0.858493
204630,0.954687
204633,0.936827
204636,0.805155
204637,0.604152
204641,0.963524
204642,0.625169
204644,0.83154
204645,0.858721
204649,0.899293
204650,0.854475
204652,0.849675
204653,0.561569
204654,0.789007
204656,0.951952
204657,0.951699
204658,0.791327
204661,0.947445
204662,0.944625
204663,0.916477
204666,0.974871
204670,0.821401
204671,0.795523
204675,0.456129
204676,0.40688
204677,0.544739
204678,0.723908
204679,0.702456
204680,0.892471
204683,0.912646
204684,0.711687
204685,0.420771
204688,0.579568
204689,0.956548
204695,0.819382
204696,0.772553
204700,0.84116
204701,0.898045
204704,0.978194
204708,0.974584
204710,0.824981
204711,0.880636
204712,0.586373
204714,0.849686
204717,0.808223
204718,0.903334
204720,0.839263
204721,0.837745
204722,0.709009
204723,0.545329
204725,0.39439
204726,0.777093
204727,0.936277
204728,0.967471
204730,0.977626
204734,0.598772
204735,0.777284
204736,0.832845
204737,0.648074
204739,0.950471
204740,0.979708
204743,0.617194
204744,0.82933
204745,0.674725
204747,0.913501
204748,0.952369
204749,0.847004
204753,0.900343
204755,0.97831
204758,0.841928
204760,0.815907
204761,0.934252
204763,0.855502
204765,0.383093
204767,0.949508
204769,0.585812
204772,0.62798
204773,0.38416
204774,0.847973
204779,0.876392
204780,0.710697
204787,0.727326
204791,0.58265
204792,0.729116
204795,0.941006
204798,0.482397
204799,0.636761
204801,0.773671
204802,0.782935
204806,0.62919
204808,0.949993
204809,0.923664
204811,0.625472
204812,0.721274
204813,0.653843
204814,0.658217
204816,0.924514
204817,0.89634
204819,0.418478
204820,0.695131
204824,0.813879
204825,0.847009
204826,0.415269
204827,0.851265
204829,0.948326
204831,0.908742
204833,0.876219
204834,0.963288
204836,0.814133
204837,0.401744
204838,0.668266
204845,0.696728
204846,0.879568
204847,0.803855
204848,0.60931
204850,0.973354
204851,0.819051
204859,0.105738
204862,0.705812
204865,0.594621
204866,0.694559
204869,0.956431
204870,0.824314
204874,0.882275
204875,0.8822
204877,0.902968
204880,0.812117
204882,0.973309
204883,0.987205
204887,0.893017
204891,0.580592
204892,0.942413
204893,0.893456
204894,0.775236
204895,0.556352
204899,0.686116
204901,0.815542
204902,0.807881
204904,0.972442
204905,0.806949
204908,0.582871
204911,0.978151
204912,0.805101
204913,0.900708
204914,0.690612
204915,0.861732
204916,0.478268
204924,0.712416
204930,0.842606
204931,0.906192
204932,0.794921
204933,0.650273
204934,0.893943
204935,0.77536
204936,0.7439
204937,0.616354
204939,0.856423
204940,0.946127
204941,0.706031
204942,0.900176
204943,0.695811
204944,0.863419
204946,0.697644
204948,0.486387
204949,0.966411
204954,0.920788
204955,0.839698
204958,0.688187
204962,0.866388
204963,0.818568
204966,0.970267
204970,0.804106
204975,0.857029
204977,0.710761
204978,0.882615
204979,0.761036
204984,0.784479
204988,0.829534
204991,0.779358
204993,0.744103
204994,0.614842
204996,0.675668
204998,0.850562
205001,0.755507
205003,0.504562
205006,0.739375
205007,0.730218
205008,0.724652
205013,0.530249
205015,0.93771
205016,0.9408
205017,0.852087
205020,0.545874
205023,0.668929
205024,0.567412
205026,0.943101
205027,0.689606
205028,0.796995
205030,0.946621
205032,0.982082
205036,0.928978
205039,0.915798
205040,0.631395
205044,0.705132
205046,0.955046
205047,0.814451
205048,0.638092
205050,0.922543
205056,0.800255
205057,0.762147
205058,0.835185
205060,0.603926
205061,0.900745
205062,0.896702
205064,0.546281
205065,0.531366
205066,0.887315
205067,0.569576
205071,0.689174
205073,0.659623
205074,0.75488
205076,0.905487
205078,0.761113
205081,0.60993
205085,0.901729
205087,0.587322
205088,0.861526
205090,0.985268
205091,0.742226
205095,0.881429
205096,0.979097
205101,0.756181
205102,0.926427
205103,0.861365
205104,0.817639
205106,0.96603
205108,0.72293
205109,0.709644
205111,0.976945
205113,0.884896
205114,0.745816
205115,0.47243
205116,0.703995
205118,0.813275
205119,0.972127
205120,0.657909
205122,0.609195
205123,0.888106
205124,0.981457
205125,0.8733
205131,0.856165
205136,0.618274
205140,0.131153
205142,0.697577
205143,0.892523
205146,0.557935
205149,0.507126
205150,0.929473
205154,0.969512
205157,0.579818
205158,0.84132
205160,0.716286
205161,0.992408
205162,0.710603
205163,0.822788
205169,0.0822509
205171,0.927775
205173,0.485902
205176,0.954042
205178,0.359299
205180,0.671893
205181,0.806881
205182,0.713423
205183,0.880556
205184,0.681094
205185,0.0920235
205187,0.752635
205188,0.775453
205195,0.626867
205196,0.759672
205198,0.978188
205199,0.574202
205200,0.693272
205201,0.800088
205202,0.981311
205203,0.920215
205204,0.924755
205207,0.919889
205209,0.123336
205211,0.845034
205213,0.623951
205214,0.4783
205219,0.688708
205220,0.628409
205221,0.575999
205224,0.757498
205225,0.499901
205229,0.843562
205230,0.891824
205231,0.751662
205233,0.6311
205235,0.43856
205241,0.844227
205243,0.810622
205244,0.937076
205246,0.779614
205248,0.941409
205249,0.516676
205250,0.807208
205252,0.384323
205253,0.70141
205254,0.54498
205255,0.976784
205257,0.819523
205258,0.461673
205259,0.841028
205260,0.865812
205261,0.936194
205264,0.750804
205270,0.971519
205271,0.954971
205274,0.921604
205278,0.957073
205279,0.536518
205281,0.799253
205282,0.597112
205283,0.782161
205285,0.936781
205291,0.727199
205293,0.652471
205299,0.937126
205300,0.743848
205301,0.921851
205302,0.539391
205303,0.965619
205304,0.511696
205305,0.542225
205307,0.927868
205308,0.533141
205309,0.931755
205310,0.94023
205313,0.69974
205317,0.910949
205321,0.993409
205323,0.979079
205326,0.44991
205328,0.928528
205330,0.677282
205331,0.69948
205336,0.668751
205339,0.881404
205341,0.87481
205343,0.650274
205344,0.0722186
205349,0.902057
205350,0.0733541
205351,0.952203
205352,0.645124
205355,0.874937
205356,0.562027
205358,0.625749
205360,0.859636
205361,0.946869
205363,0.827538
205364,0.162461
205367,0.787484
205368,0.87263
205369,0.783914
205372,0.74503
205376,0.639982
205378,0.600925
205379,0.774623
205380,0.0606198
205383,0.785126
205385,0.414997
205386,0.48051
205389,0.814483
205390,0.932928
205393,0.797685
205394,0.849572
205396,0.803143
205398,0.865915
205399,0.972398
205400,0.88634
205402,0.695489
205405,0.704009
205406,0.899957
205411,0.635103
205415,0.932837
205416,0.872595
205417,0.713108
205419,0.62429
205421,0.811849
205422,0.82374
205423,0.803768
205424,0.802264
205426,0.946196
205428,0.714249
205436,0.729378
205437,0.985105
205441,0.747387
205442,0.784285
205445,0.584089
205446,0.847425
205447,0.811893
205451,0.736274
205453,0.960014
205454,0.84497
205456,0.435027
205460,0.720779
205461,0.864811
205463,0.846648
205468,0.829918
205469,0.968631
205471,0.813066
205472,0.85333
205473,0.665956
205476,0.773366
205479,0.893485
205482,0.962844
205483,0.760645
205486,0.880476
205487,0.69664
205489,0.592134
205490,0.964035
205494,0.805125
205497,0.906875
205499,0.361888
205502,0.654226
205503,0.838122
205504,0.85242
205506,0.524197
205508,0.574189
205510,0.803242
205514,0.556679
205517,0.822307
205521,0.562253
205522,0.871658
205525,0.507014
205526,0.975471
205527,0.649764
205528,0.825723
205533,0.749777
205534,0.968529
205536,0.495198
205537,0.444099
205538,0.655912
205539,0.967209
205542,0.673073
205543,0.710957
205544,0.840434
205545,0.950433
205550,0.347974
205551,0.842205
205553,0.903208
205554,0.254173
205555,0.575517
205562,0.782522
205563,0.858358
205565,0.517519
205566,0.69987
205567,0.427353
205568,0.910884
205570,0.858509
205571,0.810184
205572,0.987914
205574,0.916782
205575,0.928164
205581,0.81389
205585,0.76101
205587,0.814685
205588,0.980348
205589,0.59291
205590,0.817996
205591,0.839812
205592,0.626293
205593,0.874047
205596,0.760037
205597,0.859869
205598,0.669519
205599,0.853686
205600,0.440678
205601,0.672893
205602,0.810849
205603,0.78078
205604,0.773911
205608,0.915163
205609,0.656273
205611,0.580531
205612,0.804091
205613,0.695653
205615,0.951142
205616,0.797091
205617,0.822398
205619,0.920072
205621,0.692823
205626,0.687777
205628,0.944801
205630,0.780062
205631,0.700966
205632,0.70706
205633,0.744992
205635,0.0436758
205637,0.843567
205639,0.729176
205640,0.97719
205641,0.704044
205642,0.920871
205643,0.648361
205644,0.614023
205646,0.609236
205648,0.795396
205655,0.776703
205656,0.943663
205657,0.764063
205659,0.733346
205661,0.593917
205662,0.793606
205664,0.962391
205665,0.786857
205666,0.90905
205667,0.434966
205668,0.795234
205669,0.626983
205676,0.956244
205677,0.709067
205678,0.675692
205679,0.772518
205681,0.588506
205682,0.825938
205684,0.937303
205686,0.92551
205688,0.712718
205690,0.615542
205692,0.619876
205694,0.929042
205698,0.871306
205700,0.766849
205702,0.810161
205704,0.808775
205705,0.504626
205709,0.965038
205710,0.968608
205711,0.854343
205714,0.714502
205715,0.397485
205717,0.758087
205718,0.909413
205719,0.6343
205720,0.967816
205721,0.887496
205722,0.559179
205724,0.83701
205726,0.870022
205727,0.982222
205729,0.971887
205730,0.661359
205738,0.741151
205739,0.963868
205741,0.947577
205743,0.523006
205745,0.650204
205747,0.7195
205748,0.778653
205749,0.761264
205751,0.791382
205753,0.950511
205756,0.722139
205760,0.488433
205761,0.655447
205762,0.847935
205765,0.480391
205767,0.848474
205772,0.941753
205773,0.812958
205776,0.638352
205779,0.682606
205780,0.873622
205781,0.12351
205783,0.856572
205788,0.915791
205793,0.699563
205794,0.657332
205795,0.914618
205797,0.680747
205800,0.965195
205802,0.914479
205808,0.7858
205811,0.48468
205812,0.63549
205814,0.182589
205815,0.883818
205816,0.436826
205817,0.399499
205819,0.980164
205820,0.732973
205822,0.867159
205827,0.958323
205828,0.419068
205831,0.981218
205832,0.93201
205833,0.882103
205834,0.690821
205836,0.599748
205838,0.527282
205839,0.936485
205844,0.955355
205848,0.876841
205849,0.657652
205850,0.976176
205851,0.652047
205852,0.818772
205853,0.637549
205855,0.729001
205856,0.974696
205858,0.908857
205859,0.988036
205860,0.891905
205862,0.764563
205864,0.753349
205866,0.972254
205867,0.791758
205868,0.986001
205869,0.975521
205871,0.749869
205874,0.589026
205875,0.841459
205876,0.945552
205877,0.947485
205878,0.626437
205879,0.8201
205881,0.973583
205882,0.991943
205883,0.835685
205884,0.926351
205886,0.636364
205888,0.761415
205889,0.844646
205891,0.788256
205893,0.673416
205897,0.372663
205898,0.691083
205900,0.943405
205901,0.717139
205903,0.884801
205904,0.823774
205907,0.768285
205908,0.646894
205910,0.708084
205911,0.738394
205912,0.687647
205913,0.691
205914,0.909809
205915,0.88546
205917,0.762167
205918,0.879962
205920,0.823524
205921,0.781271
205923,0.922403
205930,0.911345
205932,0.525812
205933,0.977081
205935,0.103234
205936,0.691077
205938,0.265568
205940,0.97816
205941,0.896669
205942,0.943739
205946,0.794031
205947,0.935551
205948,0.826444
205949,0.786015
205951,0.855649
205953,0.800898
205954,0.730199
205956,0.825067
205957,0.926617
205959,0.94196
205960,0.763266
205963,0.550767
205965,0.861115
205966,0.889209
205970,0.902215
205972,0.687319
205973,0.986996
205974,0.884055
205975,0.950134
205976,0.83602
205977,0.917729
205981,0.951066
205982,0.964705
205983,0.432881
205989,0.685423
205991,0.628837
205992,0.631057
205994,0.845268
205996,0.929212
205997,0.77278
205999,0.661595
206000,0.882434
206003,0.662116
206004,0.62822
206005,0.433593
206007,0.815324
206008,0.802264
206009,0.93751
206012,0.959669
206015,0.789864
206016,0.657586
206017,0.610779
206018,0.926107
206021,0.643913
206023,0.662007
206026,0.94938
206027,0.667592
206032,0.9364
206033,0.671135
206035,0.899712
206036,0.74339
206040,0.958511
206042,0.549446
206043,0.686331
206044,0.72018
206048,0.439595
206049,0.930678
206051,0.639058
206054,0.765906
206056,0.866618
206058,0.807472
206059,0.983079
206060,0.820374
206061,0.947729
206062,0.544646
206063,0.541395
206065,0.650713
206070,0.946343
206071,0.966928
206075,0.956882
206076,0.86809
206077,0.59522
206079,0.564707
206080,0.598463
206086,0.6936
206087,0.962192
206088,0.741454
206091,0.226459
206092,0.731396
206094,0.277937
206097,0.601928
206108,0.944853
206109,0.942947
206111,0.8474
206117,0.615657
206119,0.686956
206120,0.751979
206123,0.690495
206127,0.969677
206128,0.897281
206129,0.891651
206130,0.989367
206131,0.717776
206135,0.492227
206138,0.890903
206144,0.936643
206145,0.5668
206147,0.794411
206148,0.829393
206151,0.89679
206152,0.818376
206155,0.883383
206157,0.61299
206158,0.808054
206162,0.791107
206163,0.857746
206167,0.887745
206169,0.68909
206170,0.729306
206172,0.689753
206175,0.928714
206176,0.97282
206181,0.737126
206183,0.572581
206184,0.858275
206185,0.952722
206191,0.862889
206193,0.468238
206194,0.918524
206196,0.843015
206199,0.910446
206202,0.910498
206203,0.682502
206205,0.986263
206206,0.435531
206207,0.878634
206209,0.893534
206213,0.54399
206217,0.440936
206219,0.633446
206220,0.958457
206221,0.909331
206224,0.759715
206226,0.705529
206228,0.650654
206229,0.951962
206231,0.927338
206232,0.766258
206233,0.872371
206234,0.82987
206235,0.731373
206236,0.905115
206237,0.267439
206239,0.825877
206241,0.937055
206242,0.871903
206243,0.665996
206244,0.680603
206245,0.818492
206247,0.968043
206248,0.768612
206249,0.601354
206251,0.883576
206253,0.981823
206255,0.468345
206256,0.705522
206257,0.53178
206258,0.961359
206260,0.765763
206264,0.79348
206265,0.542743
206266,0.952071
206272,0.95032
206273,0.38003
206274,0.957024
206275,0.912594
206277,0.800988
206278,0.370673
206281,0.543638
206282,0.582333
206283,0.814329
206285,0.90752
206287,0.871587
206288,0.84424
206289,0.628494
206291,0.690668
206295,0.713074
206296,0.854038
206298,0.550303
206299,0.962658
206302,0.543249
206305,0.65464
206306,0.833102
206308,0.889719
206312,0.958137
206313,0.598401
206315,0.797827
206317,0.914192
206319,0.620851
206321,0.831516
206325,0.439926
206327,0.892825
206330,0.517217
206332,0.956764
206333,0.909671
206334,0.573494
206336,0.906404
206337,0.875752
206338,0.559532
206339,0.518681
206343,0.87408
206346,0.85205
206349,0.566069
206350,0.97881
206352,0.938552
206353,0.762063
206355,0.741949
206356,0.729799
206357,0.903388
206359,0.773211
206360,0.932347
206361,0.958543
206364,0.468199
206367,0.871315
206369,0.751343
206370,0.584498
206371,0.946685
206374,0.937191
206376,0.818864
206377,0.630511
206378,0.905064
206380,0.61634
206381,0.794502
206382,0.786723
206383,0.809863
206386,0.959493
206387,0.563688
206388,0.595522
206392,0.553304
206394,0.704349
206395,0.0580156
206396,0.802296
206400,0.699147
206401,0.883762
206402,0.945365
206404,0.737847
206405,0.526163
206408,0.935287
206410,0.918921
206411,0.809753
206412,0.514453
206413,0.866274
206414,0.815616
206417,0.926644
206420,0.649625
206421,0.51412
206422,0.700773
206431,0.976744
206436,0.857479
206437,0.867789
206438,0.815879
206439,0.667313
206440,0.938171
206444,0.372548
206450,0.656005
206452,0.740819
206454,0.57843
206456,0.713233
206457,0.433547
206459,0.900843
206461,0.72509
206462,0.896156
206464,0.906594
206469,0.901766
206470,0.67533
206471,0.810434
206472,0.754761
206473,0.661029
206477,0.581221
206478,0.870578
206483,0.64166
206484,0.981152
206486,0.612694
206487,0.82019
206490,0.825043
206492,0.812022
206493,0.845515
206494,0.449833
206496,0.885737
206497,0.596072
206501,0.724814
206502,0.865282
206503,0.986803
206504,0.823323
206506,0.88272
206509,0.906987
206510,0.948668
206511,0.782286
206512,0.979553
206514,0.823065
206516,0.764905
206517,0.57463
206518,0.946144
206519,0.918356
206524,0.94443
206526,0.799198
206527,0.679431
206528,0.758952
206529,0.641552
206530,0.644155
206532,0.562164
206535,0.90133
206538,0.623717
206541,0.949855
206544,0.413058
206546,0.641814
206547,0.631317
206548,0.622564
206549,0.870093
206551,0.429443
206556,0.937482
206557,0.747719
206560,0.811778
206561,0.828121
206563,0.624438
206566,0.985745
206567,0.914892
206569,0.961574
206571,0.650918
206572,0.839662
206574,0.961828
206575,0.841151
206579,0.567151
206580,0.858068
206581,0.89561
206583,0.585133
206584,0.766157
206585,0.596715
206587,0.759846
206588,0.928925
206590,0.728508
206591,0.80387
206592,0.50233
206596,0.913908
206597,0.928241
206598,0.904843
206599,0.805061
206601,0.0748209
206602,0.823781
206606,0.712281
206614,0.89311
206615,0.86439
206619,0.864497
206620,0.509234
206622,0.9331
206625,0.774287
206628,0.637611
206632,0.939712
206633,0.932186
206634,0.739326
206636,0.822799
206637,0.732723
206638,0.72736
206640,0.963166
206642,0.987081
206647,0.932112
206648,0.711683
206649,0.762206
206651,0.675044
206652,0.573847
206653,0.801702
206658,0.980597
206659,0.917597
206660,0.865645
206663,0.712796
206664,0.428444
206666,0.715137
206669,0.764181
206670,0.642511
206673,0.590004
206676,0.563355
206677,0.813391
206678,0.705737
206681,0.829968
206683,0.907025
206684,0.803625
206685,0.770656
206688,0.804357
206689,0.864976
206692,0.919521
206693,0.689325
206695,0.681784
206697,0.644077
206698,0.753789
206700,0.796784
206703,0.853204
206705,0.624617
206706,0.946118
206707,0.97244
206709,0.856548
206712,0.914439
206713,0.190897
206714,0.641009
206715,0.693377
206725,0.959142
206730,0.80023
206732,0.804769
206733,0.876939
206734,0.940832
206735,0.748419
206737,0.670329
206740,0.521774
206745,0.802512
206748,0.612386
206750,0.682855
206753,0.952674
206754,0.917871
206755,0.716438
206756,0.864142
206759,0.745786
206761,0.746065
206762,0.908702
206764,0.742216
206765,0.972608
206768,0.520177
206769,0.909439
206770,0.648453
206773,0.700482
206774,0.73324
206778,0.93011
206780,0.769165
206784,0.822368
206789,0.619584
206790,0.84772
206792,0.819953
206793,0.982202
206795,0.978059
206796,0.800288
206797,0.877991
206799,0.551618
206800,0.891179
206802,0.826566
206804,0.951632
206806,0.5081
206807,0.806888
206814,0.705328
206820,0.764127
206821,0.820358
206822,0.674275
206823,0.821052
206828,0.938599
206830,0.917585
206831,0.986082
206832,0.958913
206833,0.874421
206836,0.500496
206837,0.757386
206838,0.870854
206840,0.819137
206841,0.829426
206842,0.438474
206847,0.703827
206848,0.757557
206849,0.689945
206850,0.954337
206852,0.92219
206853,0.774359
206856,0.547512
206857,0.846434
206858,0.841691
206860,0.927601
206862,0.822037
206863,0.958293
206864,0.78847
206865,0.819807
206866,0.875285
206867,0.664709
206868,0.703597
206871,0.797255
206872,0.849867
206875,0.795676
206876,0.951081
206878,0.763139
206881,0.754035
206882,0.554954
206891,0.727595
206893,0.858054
206894,0.861617
206895,0.954724
206899,0.682628
206901,0.947687
206902,0.875477
206903,0.907597
206908,0.931084
206910,0.596499
206911,0.699035
206912,0.962421
206913,0.988429
206914,0.690252
206918,0.778081
206920,0.988165
206925,0.623243
206929,0.923928
206931,0.663409
206932,0.915752
206933,0.973118
206934,0.778527
206938,0.676723
206939,0.0688474
206941,0.891732
206943,0.89534
206944,0.673018
206945,0.735239
206947,0.819475
206948,0.95395
206949,0.759528
206952,0.839405
206953,0.872393
206954,0.91534
206955,0.735801
206972,0.655409
206973,0.789605
206974,0.964592
206978,0.962485
206981,0.709226
206982,0.649344
206983,0.865226
206985,0.92967
206987,0.866169
206990,0.714507
206991,0.54412
206992,0.9764
206993,0.748059
206994,0.936606
206997,0.895478
206998,0.843055
207006,0.826964
207008,0.833643
207011,0.931427
207014,0.542622
207015,0.563743
207018,0.960696
207019,0.781308
207021,0.461273
207022,0.469563
207024,0.847678
207025,0.549798
207027,0.625088
207028,0.842833
207030,0.855901
207036,0.743207
207038,0.108589
207042,0.470673
207044,0.877979
207045,0.896826
207047,0.826016
207048,0.421097
207049,0.509531
207050,0.926821
207053,0.642019
207055,0.63558
207058,0.854932
207059,0.0732499
207060,0.588332
207062,0.626931
207065,0.634942
207067,0.880235
207073,0.625138
207076,0.979486
207079,0.915849
207084,0.815191
207085,0.960659
207086,0.613066
207089,0.497735
207090,0.722409
207093,0.597915
207095,0.983342
207097,0.862779
207099,0.512849
207100,0.610703
207101,0.525061
207102,0.909006
207104,0.673764
207105,0.930106
207106,0.961433
207107,0.895441
207109,0.915868
207110,0.837948
207111,0.905447
207112,0.883827
207113,0.701054
207115,0.897359
207116,0.946457
207118,0.505609
207119,0.901485
207127,0.786667
207130,0.931897
207131,0.870628
207136,0.65865
207140,0.233159
207142,0.880343
207144,0.691827
207146,0.812487
207147,0.470398
207148,0.845558
207150,0.984804
207151,0.957268
207152,0.679867
207153,0.797673
207155,0.810552
207157,0.629375
207158,0.562147
207164,0.717041
207165,0.96811
207166,0.708515
207167,0.767432
207169,0.907087
207172,0.7348
207177,0.703312
207179,0.823713
207180,0.670844
207181,0.555166
207182,0.940425
207185,0.882285
207187,0.977446
207188,0.989184
207189,0.958413
207192,0.836999
207194,0.848317
207196,0.909914
207198,0.977552
207199,0.814015
207202,0.697452
207204,0.775687
207205,0.876576
207207,0.732086
207210,0.583234
207211,0.476092
207212,0.618756
207213,0.730134
207219,0.935185
207225,0.864992
207226,0.831329
207229,0.81005
207231,0.932289
207233,0.783427
207236,0.934283
207237,0.721789
207238,0.665848
207241,0.883027
207243,0.949329
207246,0.767181
207248,0.89399
207250,0.476081
207251,0.830902
207252,0.971858
207257,0.924751
207258,0.908852
207259,0.958727
207261,0.819068
207263,0.74353
207265,0.679515
207266,0.374315
207268,0.725923
207271,0.845821
207276,0.601718
207277,0.780807
207279,0.847839
207281,0.980515
207282,0.611059
207284,0.814774
207286,0.717037
207287,0.843266
207289,0.603106
207291,0.69061
207293,0.769898
207294,0.519193
207296,0.654887
207299,0.901157
207302,0.634727
207304,0.943857
207305,0.639008
207306,0.731502
207308,0.776824
207309,0.871247
207311,0.277878
207316,0.418756
207317,0.89626
207318,0.980266
207319,0.533478
207320,0.959496
207322,0.89822
207324,0.907663
207325,0.462684
207332,0.543752
207334,0.820132
207336,0.71252
207337,0.758804
207339,0.607691
207340,0.883884
207341,0.810542
207344,0.792838
207345,0.681754
207346,0.815247
207347,0.760102
207350,0.792728
207352,0.580611
207353,0.827452
207356,0.593433
207357,0.718056
207358,0.991063
207361,0.587294
207364,0.645967
207368,0.525622
207371,0.569852
207373,0.865233
207374,0.559004
207375,0.649042
207376,0.966825
207377,0.858389
207378,0.753684
207379,0.934681
207380,0.672394
207381,0.644019
207383,0.635021
207386,0.915107
207387,0.709047
207389,0.771621
207390,0.759273
207392,0.628073
207394,0.964191
207396,0.906793
207400,0.612903
207408,0.682078
207410,0.767647
207411,0.486703
207412,0.941774
207413,0.761522
207414,0.792581
207418,0.952367
207419,0.619653
207422,0.897265
207427,0.715201
207428,0.912349
207429,0.409984
207430,0.825207
207432,0.807757
207434,0.63668
207437,0.832394
207438,0.51898
207439,0.878853
207440,0.707757
207441,0.909605
207442,0.585065
207452,0.774474
207454,0.598357
207455,0.907141
207459,0.469921
207460,0.601535
207462,0.928381
207463,0.659
207470,0.605421
207472,0.92101
207474,0.796756
207476,0.778038
207478,0.700425
207484,0.862923
207485,0.724712
207486,0.872998
207487,0.738845
207489,0.823702
207491,0.951276
207492,0.857292
207493,0.618498
207494,0.696116
207504,0.65993
207511,0.984072
207513,0.669187
207514,0.742291
207515,0.769978
207517,0.682849
207518,0.900849
207519,0.534558
207521,0.551977
207522,0.613105
207525,0.870339
207528,0.87286
207529,0.827974
207532,0.793361
207533,0.396418
207534,0.903038
207536,0.510695
207537,0.857988
207541,0.843181
207544,0.881922
207546,0.856535
207549,0.798368
207550,0.656559
207551,0.678038
207552,0.769115
207553,0.608354
207554,0.710566
207555,0.872985
207558,0.822368
207559,0.87325
207562,0.52986
207566,0.866289
207567,0.644287
207569,0.100441
207573,0.87199
207574,0.618808
207575,0.713391
207577,0.837169
207578,0.957954
207580,0.823589
207583,0.903486
207585,0.912059
207587,0.906108
207592,0.831622
207593,0.918623
207594,0.932507
207596,0.814275
207597,0.647896
207598,0.862869
207601,0.818645
207602,0.706222
207604,0.524051
207605,0.650491
207606,0.791182
207608,0.973344
207610,0.720025
207612,0.660751
207614,0.946047
207615,0.951168
207617,0.871538
207618,0.971218
207619,0.125415
207620,0.823782
207621,0.913105
207627,0.835353
207631,0.919095
207632,0.57683
207635,0.875095
207636,0.581022
207639,0.840039
207640,0.704422
207641,0.980325
207646,0.657195
207648,0.828681
207650,0.684836
207652,0.607945
207655,0.567063
207657,0.926843
207658,0.729813
207661,0.0644153
207662,0.796156
207665,0.696622
207666,0.667352
207668,0.7806
207669,0.880606
207671,0.969377
207673,0.94255
207674,0.815308
207676,0.804993
207677,0.419562
207679,0.965401
207680,0.701276
207684,0.806697
207685,0.782892
207686,0.0701248
207687,0.644861
207689,0.802766
207691,0.807638
207693,0.68419
207694,0.846539
207696,0.543972
207701,0.866002
207704,0.664533
207706,0.775152
207709,0.629155
207711,0.810512
207713,0.584087
207714,0.499385
207717,0.981757
207718,0.748678
207722,0.949637
207723,0.928714
207724,0.938683
207725,0.927792
207726,0.551476
207730,0.799834
207732,0.518905
207735,0.862337
207737,0.664204
207739,0.801735
207741,0.437746
207743,0.893308
207747,0.82196
207751,0.956331
207753,0.557865
207754,0.790398
207757,0.90316
207762,0.879934
207763,0.706583
207764,0.805749
207765,0.811094
207770,0.960486
207772,0.654779
207773,0.878088
207774,0.617659
207776,0.789944
207781,0.53104
207783,0.806031
207785,0.707978
207786,0.920675
207788,0.865698
207793,0.706971
207795,0.869583
207796,0.861563
207797,0.799035
207798,0.940784
207799,0.642914
207802,0.861042
207804,0.785545
207805,0.830641
207807,0.827683
207809,0.987545
207812,0.741697
207813,0.798989
207818,0.504213
207819,0.497179
207822,0.932853
207823,0.637035
207824,0.780541
207825,0.574623
207826,0.701343
207831,0.852178
207834,0.856515
207836,0.373062
207837,0.831858
207839,0.927411
207840,0.974682
207841,0.790038
207844,0.946351
207847,0.920404
207851,0.841543
207854,0.62071
207856,0.829039
207859,0.672845
207863,0.856808
207868,0.951857
207869,0.709409
207872,0.902904
207876,0.862259
207877,0.925066
207880,0.844374
207882,0.942851
207888,0.623903
207889,0.864704
207891,0.472399
